datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined,season
2023-07-05,80.5,69.7,73.5,69.0,86.6,10.3,98.1,1010.7,79.5,10.6,26.7,-0.5,-0.87,-0.59,-0.81,0.99,-0.14,883.08,0.01,4.72,Monsoon
2023-07-06,84.1,71.5,76.6,68.5,76.6,13.9,208.8,1011.5,80.6,15.9,0.0,-0.5,-0.87,-0.59,-0.81,-0.48,-0.88,-512.94,0.02,8.31,Monsoon
2023-07-07,82.3,71.5,76.8,69.8,79.6,12.8,196.7,1012.4,83.3,13.2,3.3,-0.5,-0.87,-0.59,-0.81,-0.29,-0.96,-292.79,0.01,7.18,Monsoon
2023-07-08,84.1,69.7,75.9,68.3,78.1,93.3,203.8,1013.8,77.0,10.8,0.5,-0.5,-0.87,-0.59,-0.81,-0.4,-0.91,-2940.53,0.02,7.84,Monsoon
2023-07-09,84.1,71.5,76.8,69.8,79.7,10.3,211.6,1012.8,88.0,10.6,0.3,-0.5,-0.87,-0.59,-0.81,-0.52,-0.85,-430.15,0.01,7.13,Monsoon
2023-07-10,84.1,71.5,76.8,69.9,80.2,11.4,189.8,1012.0,88.0,14.2,0.0,-0.5,-0.87,-0.59,-0.81,-0.17,-0.99,-155.62,0.01,7.03,Monsoon
2023-07-11,84.1,71.5,76.5,70.2,82.0,8.1,95.6,1011.6,88.0,15.1,36.1,-0.5,-0.87,-0.59,-0.81,1.0,-0.1,661.03,0.01,6.43,Monsoon
2023-07-12,82.3,71.5,75.8,70.7,85.0,11.4,203.7,1011.4,88.0,10.2,1.8,-0.5,-0.87,-0.59,-0.81,-0.4,-0.92,-389.49,0.01,5.23,Monsoon
2023-07-13,80.5,69.7,73.7,70.2,89.5,10.3,275.0,1011.8,88.0,13.9,21.1,-0.5,-0.87,-0.59,-0.81,-1.0,0.09,-918.34,0.01,3.63,Monsoon
2023-07-14,80.5,69.7,73.0,69.9,90.5,5.8,107.8,1012.1,90.0,12.3,9.3,-0.5,-0.87,-0.59,-0.81,0.95,-0.31,499.77,0.01,3.21,Monsoon
2023-07-15,80.5,69.7,75.4,69.9,83.6,8.1,222.7,1011.8,88.0,13.4,31.5,-0.5,-0.87,-0.59,-0.81,-0.68,-0.73,-459.22,0.01,5.63,Monsoon
2023-07-16,80.5,71.5,75.3,70.2,84.8,10.3,239.5,1010.9,86.4,16.8,1.0,-0.5,-0.87,-0.59,-0.81,-0.86,-0.51,-752.58,0.01,5.25,Monsoon
2023-07-17,80.5,69.7,73.6,70.2,90.0,10.3,167.5,1010.6,89.4,12.6,15.0,-0.5,-0.87,-0.59,-0.81,0.22,-0.98,200.64,0.01,3.52,Monsoon
2023-07-18,82.3,67.9,73.0,69.3,89.1,5.8,179.1,1011.5,88.0,10.3,66.3,-0.5,-0.87,-0.59,-0.81,0.02,-1.0,8.12,0.01,3.83,Monsoon
2023-07-19,85.9,71.5,76.1,70.0,83.0,10.3,213.3,1010.8,88.0,16.7,2.8,-0.5,-0.87,-0.59,-0.81,-0.55,-0.84,-469.36,0.01,6.23,Monsoon
2023-07-20,85.9,71.5,77.0,71.4,83.7,11.4,154.9,1010.3,72.7,20.8,2.8,-0.5,-0.87,-0.59,-0.81,0.42,-0.91,404.76,0.01,5.88,Monsoon
2023-07-21,84.1,71.5,76.0,70.7,84.4,11.4,199.7,1013.0,84.8,20.2,9.7,-0.5,-0.87,-0.59,-0.81,-0.34,-0.94,-324.34,0.01,5.46,Monsoon
2023-07-22,84.1,71.5,75.9,69.9,83.3,13.9,176.7,1016.3,83.3,17.6,3.0,-0.5,-0.87,-0.59,-0.81,0.06,-1.0,66.65,0.01,6.18,Monsoon
2023-07-23,84.1,69.7,75.0,70.8,87.8,10.3,168.8,1015.7,84.8,17.4,2.5,-0.5,-0.87,-0.59,-0.81,0.19,-0.98,175.65,0.01,4.37,Monsoon
2023-07-24,82.3,69.7,74.8,69.2,83.5,10.3,195.1,1013.1,84.8,15.3,2.3,-0.5,-0.87,-0.59,-0.81,-0.26,-0.97,-224.05,0.01,5.77,Monsoon
2023-07-25,78.7,69.5,72.6,68.9,89.0,8.1,80.3,1013.8,91.0,9.4,21.1,-0.5,-0.87,-0.59,-0.81,0.99,0.17,710.59,0.01,3.8,Monsoon
2023-07-26,80.5,69.7,74.9,68.6,81.5,9.2,230.5,1013.9,88.0,14.6,6.6,-0.5,-0.87,-0.59,-0.81,-0.77,-0.64,-578.56,0.01,6.43,Monsoon
2023-07-27,82.3,69.7,74.7,69.3,83.9,9.2,265.7,1012.5,86.4,15.1,6.4,-0.5,-0.87,-0.59,-0.81,-1.0,-0.07,-769.71,0.01,5.55,Monsoon
2023-07-28,84.1,69.7,74.4,69.9,86.5,8.1,233.1,1009.7,87.4,15.1,11.2,-0.5,-0.87,-0.59,-0.81,-0.8,-0.6,-560.3,0.01,4.64,Monsoon
2023-07-29,78.7,69.7,74.3,70.5,88.4,10.3,222.3,1009.1,88.0,8.1,14.5,-0.5,-0.87,-0.59,-0.81,-0.67,-0.74,-612.79,0.01,3.93,Monsoon
2023-07-30,80.5,71.5,74.4,70.7,88.5,11.4,226.2,1008.3,81.7,15.1,11.9,-0.5,-0.87,-0.59,-0.81,-0.72,-0.69,-728.18,0.01,3.89,Monsoon
2023-07-31,84.1,69.7,76.3,71.4,85.5,9.2,179.7,1007.3,83.3,20.0,0.0,-0.5,-0.87,-0.59,-0.81,0.01,-1.0,4.12,0.01,5.07,Monsoon
2023-08-01,85.9,69.7,76.3,71.4,86.3,15.0,188.4,1007.2,86.4,16.6,1.0,-0.87,-0.5,-0.59,-0.81,-0.15,-0.99,-189.1,0.01,5.04,Monsoon
2023-08-02,84.1,71.5,76.5,71.0,84.1,12.8,267.8,1007.4,88.0,14.3,17.8,-0.87,-0.5,-0.59,-0.81,-1.0,-0.04,-1075.69,0.01,5.63,Monsoon
2023-08-03,82.3,73.3,76.5,71.4,84.8,12.8,214.1,1007.6,86.4,13.2,2.0,-0.87,-0.5,-0.59,-0.81,-0.56,-0.83,-608.54,0.01,5.24,Monsoon
2023-08-04,82.3,71.5,76.0,70.2,82.6,12.8,197.5,1010.0,83.3,4.7,0.0,-0.87,-0.5,-0.59,-0.81,-0.3,-0.95,-317.93,0.01,5.98,Monsoon
2023-08-05,82.3,71.5,74.9,69.4,83.8,12.8,205.7,1011.3,86.4,10.8,2.0,-0.87,-0.5,-0.59,-0.81,-0.43,-0.9,-465.16,0.01,5.65,Monsoon
2023-08-06,75.1,69.7,72.3,70.1,93.1,8.1,356.8,1008.6,88.0,11.6,18.5,-0.87,-0.5,-0.59,-0.81,-0.06,1.0,-42.1,0.0,2.33,Monsoon
2023-08-07,80.5,69.7,72.9,70.7,93.4,10.3,144.7,1005.3,88.5,8.3,14.2,-0.87,-0.5,-0.59,-0.81,0.58,-0.82,555.91,0.0,2.32,Monsoon
2023-08-08,78.7,69.7,73.4,70.4,90.9,8.1,170.3,1007.3,92.0,2.9,64.0,-0.87,-0.5,-0.59,-0.81,0.17,-0.99,124.06,0.01,3.09,Monsoon
2023-08-09,80.5,71.5,74.7,71.0,88.7,8.1,240.2,1010.7,88.0,12.3,6.4,-0.87,-0.5,-0.59,-0.81,-0.87,-0.5,-623.46,0.01,3.83,Monsoon
2023-08-10,82.3,71.5,75.8,70.2,83.6,13.9,203.5,1012.5,81.7,12.5,0.0,-0.87,-0.5,-0.59,-0.81,-0.4,-0.92,-463.36,0.01,5.8,Monsoon
2023-08-11,84.1,71.5,75.8,70.5,84.3,13.9,183.4,1012.0,86.4,13.7,2.3,-0.87,-0.5,-0.59,-0.81,-0.06,-1.0,-69.49,0.01,5.45,Monsoon
2023-08-12,78.7,71.5,73.0,71.8,96.3,6.9,276.7,1009.8,88.0,7.2,49.8,-0.87,-0.5,-0.59,-0.81,-0.99,0.12,-659.93,0.0,1.33,Monsoon
2023-08-13,71.5,67.9,70.0,69.1,97.0,9.2,177.7,1010.4,93.0,2.8,38.6,-0.87,-0.5,-0.59,-0.81,0.04,-1.0,35.81,0.0,0.98,Monsoon
2023-08-14,75.1,67.9,71.2,67.1,87.5,5.8,284.0,1013.3,88.0,11.8,11.0,-0.87,-0.5,-0.59,-0.81,-0.97,0.24,-492.43,0.01,4.23,Monsoon
2023-08-15,84.1,67.9,75.1,69.0,82.4,13.9,270.3,1012.6,74.3,16.5,0.0,-0.87,-0.5,-0.59,-0.81,-1.0,0.01,-1145.34,0.01,6.37,Monsoon
2023-08-16,82.3,69.7,75.9,70.1,82.8,8.1,243.1,1012.0,75.4,17.4,4.4,-0.87,-0.5,-0.59,-0.81,-0.89,-0.45,-598.11,0.01,6.06,Monsoon
2023-08-17,87.7,71.5,77.9,69.9,77.6,10.3,197.5,1012.5,80.1,19.6,0.0,-0.87,-0.5,-0.59,-0.81,-0.3,-0.95,-240.35,0.02,8.21,Monsoon
2023-08-18,84.1,71.5,76.1,70.5,83.3,8.1,193.6,1013.3,78.5,16.4,7.1,-0.87,-0.5,-0.59,-0.81,-0.24,-0.97,-158.66,0.01,5.83,Monsoon
2023-08-19,85.9,73.3,77.4,70.7,80.8,12.8,207.5,1013.7,88.0,16.2,0.3,-0.87,-0.5,-0.59,-0.81,-0.46,-0.89,-477.56,0.01,6.83,Monsoon
2023-08-20,84.1,71.5,76.0,69.2,80.5,11.4,183.5,1014.3,78.5,12.6,1.5,-0.87,-0.5,-0.59,-0.81,-0.06,-1.0,-56.02,0.01,7.03,Monsoon
2023-08-21,75.1,67.9,70.8,69.6,96.1,6.9,161.1,1013.0,93.0,4.7,41.9,-0.87,-0.5,-0.59,-0.81,0.32,-0.95,214.79,0.0,1.28,Monsoon
2023-08-22,80.5,67.9,71.7,68.4,90.2,10.3,168.4,1012.3,90.5,8.9,7.1,-0.87,-0.5,-0.59,-0.81,0.2,-0.98,186.81,0.01,3.41,Monsoon
2023-08-23,73.3,67.9,70.1,69.3,97.3,5.8,291.0,1010.8,91.5,6.2,35.3,-0.87,-0.5,-0.59,-0.81,-0.93,0.36,-526.86,0.0,0.9,Monsoon
2023-08-24,80.5,69.7,72.7,69.8,91.2,9.2,209.2,1008.0,89.5,4.2,69.0,-0.87,-0.5,-0.59,-0.81,-0.49,-0.87,-409.33,0.01,3.01,Monsoon
2023-08-25,76.9,69.7,71.3,70.1,96.2,9.2,106.0,1008.0,91.5,6.6,19.1,-0.87,-0.5,-0.59,-0.81,0.96,-0.28,850.76,0.0,1.29,Monsoon
2023-08-26,78.7,67.9,72.6,69.3,90.0,12.8,259.4,1008.1,92.5,5.1,13.7,-0.87,-0.5,-0.59,-0.81,-0.98,-0.18,-1132.34,0.01,3.38,Monsoon
2023-08-27,82.3,69.7,74.7,68.7,82.6,11.4,245.2,1007.3,84.8,17.2,0.5,-0.87,-0.5,-0.59,-0.81,-0.91,-0.42,-854.8,0.01,6.16,Monsoon
2023-08-28,84.1,67.9,75.4,66.7,75.8,12.8,225.1,1008.5,72.2,17.6,0.0,-0.87,-0.5,-0.59,-0.81,-0.71,-0.71,-687.26,0.02,8.99,Monsoon
2023-08-29,84.1,67.2,74.9,66.7,76.8,11.4,259.6,1011.4,86.9,17.8,1.5,-0.87,-0.5,-0.59,-0.81,-0.98,-0.18,-861.14,0.02,8.34,Monsoon
2023-08-30,84.1,69.7,76.2,68.5,77.9,9.2,238.1,1013.6,76.4,19.2,1.0,-0.87,-0.5,-0.59,-0.81,-0.85,-0.53,-608.44,0.02,7.95,Monsoon
2023-08-31,82.3,71.5,75.7,69.0,80.4,8.1,248.9,1014.7,84.8,16.8,0.0,-0.87,-0.5,-0.59,-0.81,-0.93,-0.36,-607.58,0.01,6.87,Monsoon
2023-09-01,84.1,71.5,76.5,69.6,80.1,12.8,239.8,1014.0,72.2,19.8,0.0,-1.0,-0.0,-0.59,-0.81,-0.86,-0.5,-886.12,0.01,7.19,Monsoon
2023-09-02,85.9,71.5,77.4,70.5,80.1,12.8,209.4,1012.8,80.1,17.2,0.0,-1.0,-0.0,-0.59,-0.81,-0.49,-0.87,-503.31,0.01,7.11,Monsoon
2023-09-03,85.9,71.5,77.1,70.8,81.7,10.3,261.4,1012.5,83.3,17.9,3.6,-1.0,-0.0,-0.59,-0.81,-0.99,-0.15,-832.05,0.01,6.48,Monsoon
2023-09-04,85.9,67.9,75.9,66.0,72.5,10.3,154.9,1012.8,86.4,17.1,0.0,-1.0,-0.0,-0.59,-0.81,0.42,-0.91,316.77,0.02,10.05,Monsoon
2023-09-05,82.3,71.5,76.4,68.4,77.1,5.8,92.5,1013.4,88.0,14.4,0.0,-1.0,-0.0,-0.59,-0.81,1.0,-0.04,446.75,0.02,8.13,Monsoon
2023-09-06,87.7,67.9,77.0,67.4,73.8,9.2,231.6,1014.2,86.4,19.4,0.0,-1.0,-0.0,-0.59,-0.81,-0.78,-0.62,-532.1,0.02,9.75,Monsoon
2023-09-07,87.7,66.1,74.9,67.6,79.8,8.1,262.6,1014.2,82.2,18.9,8.8,-1.0,-0.0,-0.59,-0.81,-0.99,-0.13,-641.0,0.01,7.49,Monsoon
2023-09-08,80.5,69.7,73.5,69.3,87.3,9.2,32.5,1014.1,88.0,13.7,63.2,-1.0,-0.0,-0.59,-0.81,0.54,0.84,431.54,0.01,4.33,Monsoon
2023-09-09,80.5,69.7,73.5,69.2,86.9,10.3,138.2,1013.5,89.0,8.2,1.0,-1.0,-0.0,-0.59,-0.81,0.67,-0.75,596.59,0.01,4.42,Monsoon
2023-09-10,84.1,69.7,75.1,68.7,82.0,11.4,222.5,1012.0,82.2,15.3,1.8,-1.0,-0.0,-0.59,-0.81,-0.68,-0.74,-631.54,0.01,6.59,Monsoon
2023-09-11,84.1,69.7,75.6,69.2,81.9,9.2,228.4,1011.1,80.1,17.9,41.4,-1.0,-0.0,-0.59,-0.81,-0.75,-0.66,-563.45,0.01,6.61,Monsoon
2023-09-12,82.3,69.7,73.5,69.3,87.7,13.9,166.3,1011.7,90.5,14.6,12.0,-1.0,-0.0,-0.59,-0.81,0.24,-0.97,288.71,0.01,4.31,Monsoon
2023-09-13,87.7,67.9,75.6,69.3,82.4,12.8,199.1,1012.4,72.2,19.3,19.6,-1.0,-0.0,-0.59,-0.81,-0.33,-0.94,-345.12,0.01,6.59,Monsoon
2023-09-14,84.1,67.9,76.0,69.7,82.5,10.3,282.2,1013.8,68.0,17.4,2.3,-1.0,-0.0,-0.59,-0.81,-0.98,0.21,-830.56,0.01,6.63,Monsoon
2023-09-15,85.9,69.7,77.5,69.9,78.6,12.8,212.7,1014.7,73.8,17.5,0.0,-1.0,-0.0,-0.59,-0.81,-0.54,-0.84,-543.52,0.02,7.88,Monsoon
2023-09-16,85.9,69.7,76.9,68.4,76.2,11.4,169.2,1015.2,61.1,17.5,1.2,-1.0,-0.0,-0.95,0.31,0.19,-0.98,162.77,0.02,8.9,Autumn
2023-09-17,85.9,71.5,75.9,68.2,78.2,10.3,215.6,1014.0,80.1,19.2,9.1,-1.0,-0.0,-0.95,0.31,-0.58,-0.81,-468.88,0.02,7.91,Autumn
2023-09-18,84.1,67.9,75.6,65.2,71.8,10.3,122.2,1014.0,60.6,19.1,0.0,-1.0,-0.0,-0.95,0.31,0.85,-0.53,625.79,0.02,10.81,Autumn
2023-09-19,84.1,69.7,73.7,66.7,79.9,13.9,94.8,1015.8,70.1,17.3,7.1,-1.0,-0.0,-0.95,0.31,1.0,-0.08,1106.71,0.01,7.31,Autumn
2023-09-20,82.3,69.7,74.7,66.6,76.9,10.3,280.6,1015.7,81.7,16.0,0.3,-1.0,-0.0,-0.95,0.31,-0.98,0.18,-778.55,0.02,8.3,Autumn
2023-09-21,82.3,69.7,74.4,67.3,79.4,15.0,233.1,1014.8,86.4,13.3,0.0,-1.0,-0.0,-0.95,0.31,-0.8,-0.6,-952.42,0.01,7.25,Autumn
2023-09-22,80.5,69.7,72.9,67.4,83.3,10.3,214.3,1014.7,88.0,6.9,1.5,-1.0,-0.0,-0.95,0.31,-0.56,-0.83,-483.5,0.01,5.63,Autumn
2023-09-23,82.3,69.7,73.4,67.8,83.3,8.1,172.2,1014.4,88.0,7.4,0.7,-1.0,-0.0,-0.95,0.31,0.14,-0.99,91.57,0.01,5.73,Autumn
2023-09-24,78.7,67.9,71.4,66.6,85.7,9.2,230.1,1014.1,88.5,9.4,18.0,-1.0,-0.0,-0.95,0.31,-0.77,-0.64,-604.86,0.01,4.93,Autumn
2023-09-25,78.7,67.9,72.7,65.3,78.3,10.3,218.4,1015.0,83.3,10.4,0.0,-1.0,-0.0,-0.95,0.31,-0.62,-0.78,-500.95,0.01,7.58,Autumn
2023-09-26,84.3,67.9,74.5,66.9,78.5,10.3,209.8,1015.3,72.2,18.5,0.0,-1.0,-0.0,-0.95,0.31,-0.5,-0.87,-401.83,0.02,7.89,Autumn
2023-09-27,82.3,69.7,75.0,67.4,78.5,10.3,249.9,1015.5,75.3,18.0,0.0,-1.0,-0.0,-0.95,0.31,-0.94,-0.34,-759.3,0.02,7.86,Autumn
2023-09-28,85.9,67.9,74.9,67.4,78.8,15.0,217.5,1015.1,59.8,18.0,1.0,-1.0,-0.0,-0.95,0.31,-0.61,-0.79,-719.56,0.02,7.92,Autumn
2023-09-29,84.1,69.7,75.0,67.3,78.2,10.3,161.4,1015.8,64.3,18.3,0.3,-1.0,-0.0,-0.95,0.31,0.32,-0.95,256.91,0.02,8.07,Autumn
2023-09-30,80.5,67.9,72.6,66.1,81.0,10.3,190.8,1015.6,88.0,16.2,0.0,-1.0,-0.0,-0.95,0.31,-0.19,-0.98,-156.33,0.01,6.64,Autumn
2023-10-01,82.3,69.7,72.8,67.8,85.2,10.3,181.8,1014.3,88.5,11.8,11.9,-0.87,0.5,-0.95,0.31,-0.03,-1.0,-27.56,0.01,5.13,Autumn
2023-10-02,76.9,67.9,70.2,67.6,91.9,6.9,257.7,1015.3,89.5,2.5,7.8,-0.87,0.5,-0.95,0.31,-0.98,-0.21,-619.55,0.01,2.72,Autumn
2023-10-03,78.7,66.1,69.9,67.6,93.0,9.2,259.0,1015.3,88.0,8.2,21.6,-0.87,0.5,-0.95,0.31,-0.98,-0.19,-839.88,0.0,2.44,Autumn
2023-10-04,71.5,67.9,68.7,67.8,97.0,6.9,328.3,1015.3,90.5,4.1,21.1,-0.87,0.5,-0.95,0.31,-0.53,0.85,-351.7,0.0,1.01,Autumn
2023-10-05,78.7,66.1,72.0,66.1,83.0,13.9,268.8,1014.2,61.1,13.9,3.0,-0.87,0.5,-0.95,0.31,-1.0,-0.02,-1153.45,0.01,6.3,Autumn
2023-10-06,78.7,67.9,71.4,66.1,84.0,15.0,213.1,1014.1,88.0,16.0,0.0,-0.87,0.5,-0.95,0.31,-0.55,-0.84,-688.09,0.01,5.43,Autumn
2023-10-07,78.7,67.9,72.0,65.5,80.6,10.3,239.7,1015.3,78.5,15.0,0.0,-0.87,0.5,-0.95,0.31,-0.86,-0.5,-716.77,0.01,6.73,Autumn
2023-10-08,80.5,66.1,71.7,64.0,78.0,12.8,242.2,1015.7,54.3,16.2,0.0,-0.87,0.5,-0.95,0.31,-0.88,-0.47,-883.17,0.02,8.17,Autumn
2023-10-09,78.7,62.5,70.6,63.5,79.3,9.2,258.0,1016.8,56.4,14.6,0.0,-0.87,0.5,-0.95,0.31,-0.98,-0.21,-713.62,0.01,7.55,Autumn
2023-10-10,80.5,64.3,71.5,64.3,79.4,74.9,219.8,1017.8,55.9,12.6,0.0,-0.87,0.5,-0.95,0.31,-0.64,-0.77,-3806.77,0.01,7.66,Autumn
2023-10-11,78.7,64.3,70.9,62.4,75.7,10.3,240.5,1017.7,44.9,15.0,0.0,-0.87,0.5,-0.95,0.31,-0.87,-0.49,-678.63,0.02,9.07,Autumn
2023-10-12,80.5,64.3,69.7,61.6,76.7,10.3,165.8,1019.4,57.5,17.2,0.0,-0.87,0.5,-0.95,0.31,0.25,-0.97,193.8,0.02,8.54,Autumn
2023-10-13,78.7,64.3,69.8,62.5,79.1,10.3,219.1,1020.3,52.2,18.4,0.0,-0.87,0.5,-0.95,0.31,-0.63,-0.78,-513.83,0.01,7.8,Autumn
2023-10-14,78.7,64.3,69.6,60.7,75.0,10.3,245.7,1019.3,51.2,15.7,0.0,-0.87,0.5,-0.95,0.31,-0.91,-0.41,-704.06,0.02,9.41,Autumn
2023-10-15,76.9,60.7,67.1,58.8,76.3,11.4,200.1,1017.8,37.5,14.0,0.0,-0.87,0.5,-0.95,0.31,-0.34,-0.94,-298.92,0.02,8.94,Autumn
2023-10-16,76.9,60.7,67.6,59.4,76.5,10.3,208.2,1019.4,61.7,12.3,0.0,-0.87,0.5,-0.95,0.31,-0.47,-0.88,-372.35,0.02,8.6,Autumn
2023-10-17,76.9,58.9,66.7,56.3,71.0,10.3,251.3,1020.8,66.4,15.0,3.5,-0.87,0.5,-0.95,0.31,-0.95,-0.32,-692.69,0.02,10.76,Autumn
2023-10-18,75.1,58.9,65.3,56.9,75.9,8.1,246.3,1020.5,42.3,16.5,0.0,-0.87,0.5,-0.95,0.31,-0.92,-0.4,-562.94,0.02,9.0,Autumn
2023-10-19,75.1,57.1,64.9,55.9,75.2,9.2,226.0,1020.7,31.3,15.9,0.0,-0.87,0.5,-0.95,0.31,-0.72,-0.69,-497.67,0.02,9.71,Autumn
2023-10-20,73.3,55.3,64.4,55.1,74.0,9.2,253.2,1021.5,29.2,17.2,0.0,-0.87,0.5,-0.95,0.31,-0.96,-0.29,-651.74,0.02,10.03,Autumn
2023-10-21,76.9,57.1,65.1,54.0,70.3,12.8,190.5,1022.4,31.8,16.1,0.0,-0.87,0.5,-0.95,0.31,-0.18,-0.98,-163.98,0.02,11.8,Autumn
2023-10-22,78.7,53.5,64.5,52.5,67.6,9.2,190.4,1022.6,25.0,16.1,0.0,-0.87,0.5,-0.95,0.31,-0.18,-0.98,-112.27,0.02,12.77,Autumn
2023-10-23,76.9,53.5,64.5,52.8,69.3,11.4,198.7,1021.5,25.0,17.8,0.0,-0.87,0.5,-0.95,0.31,-0.32,-0.95,-253.29,0.02,12.47,Autumn
2023-10-24,78.7,53.5,64.6,53.0,69.1,10.3,242.0,1020.5,25.0,17.7,0.0,-0.87,0.5,-0.95,0.31,-0.88,-0.47,-628.42,0.02,12.37,Autumn
2023-10-25,78.7,55.3,65.7,53.5,68.7,9.2,248.0,1020.5,25.1,17.4,0.0,-0.87,0.5,-0.95,0.31,-0.93,-0.37,-586.02,0.02,12.97,Autumn
2023-10-26,76.9,55.3,65.3,54.0,69.6,10.3,214.0,1020.4,35.5,22.4,0.0,-0.87,0.5,-0.95,0.31,-0.56,-0.83,-400.87,0.02,11.97,Autumn
2023-10-27,75.1,52.8,64.0,54.1,72.1,10.3,241.6,1020.0,35.5,15.1,0.0,-0.87,0.5,-0.95,0.31,-0.88,-0.48,-653.25,0.02,10.56,Autumn
2023-10-28,75.1,55.3,63.8,53.4,71.9,34.4,275.6,1020.8,30.2,17.1,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.1,-2461.56,0.02,11.12,Autumn
2023-10-29,76.9,55.3,64.0,53.1,70.4,10.3,286.8,1021.2,63.8,13.8,0.0,-0.87,0.5,-0.95,0.31,-0.96,0.29,-694.17,0.02,11.28,Autumn
2023-10-30,78.7,55.3,65.1,54.2,70.8,10.3,241.6,1022.0,42.3,16.3,0.0,-0.87,0.5,-0.95,0.31,-0.88,-0.48,-641.47,0.02,11.5,Autumn
2023-10-31,78.7,55.3,65.6,54.6,70.6,11.4,249.2,1023.8,28.1,15.8,0.0,-0.87,0.5,-0.95,0.31,-0.93,-0.36,-752.39,0.02,11.74,Autumn
2024-04-01,80.5,55.3,68.1,48.3,52.4,11.4,292.8,1012.6,36.0,26.2,0.0,0.87,-0.5,0.95,0.31,-0.92,0.39,-550.68,0.04,20.45,Spring
2024-04-02,84.1,57.1,69.1,49.7,52.4,17.2,206.1,1012.0,40.2,25.7,0.0,0.87,-0.5,0.95,0.31,-0.44,-0.9,-396.51,0.04,20.01,Spring
2024-04-03,82.3,57.1,69.7,48.6,50.6,16.1,218.8,1014.4,33.4,25.2,0.0,0.87,-0.5,0.95,0.31,-0.63,-0.78,-510.47,0.04,21.78,Spring
2024-04-04,84.1,58.9,71.4,45.2,43.9,16.1,314.9,1015.2,61.2,24.9,0.0,0.87,-0.5,0.95,0.31,-0.71,0.71,-500.65,0.05,26.6,Spring
2024-04-05,84.1,60.7,71.9,47.1,43.9,13.9,237.7,1013.9,78.5,19.8,0.0,0.87,-0.5,0.95,0.31,-0.85,-0.53,-515.79,0.05,25.03,Spring
2024-04-06,82.3,58.9,70.9,44.4,42.5,15.0,278.9,1014.4,68.0,20.2,0.0,0.87,-0.5,0.95,0.31,-0.99,0.15,-629.82,0.05,26.83,Spring
2024-04-07,82.3,57.1,70.1,41.6,38.7,16.1,192.7,1014.3,47.5,24.8,0.0,0.87,-0.5,0.95,0.31,-0.22,-0.98,-136.98,0.06,29.04,Spring
2024-04-08,80.5,57.1,69.1,37.5,35.3,16.1,185.4,1016.6,28.2,25.0,0.0,0.87,-0.5,0.95,0.31,-0.09,-1.0,-53.48,0.06,32.33,Spring
2024-04-09,80.5,55.3,67.3,40.2,39.5,13.9,206.3,1018.3,47.0,25.4,0.0,0.87,-0.5,0.95,0.31,-0.44,-0.9,-243.27,0.05,27.65,Spring
2024-04-10,80.5,55.3,67.9,39.9,41.0,15.0,301.8,1019.0,46.5,26.3,0.0,0.87,-0.5,0.95,0.31,-0.85,0.53,-522.68,0.06,28.55,Spring
2024-04-11,78.7,55.3,64.5,45.5,52.4,18.3,203.2,1020.7,53.3,25.9,1.0,0.87,-0.5,0.95,0.31,-0.39,-0.92,-377.76,0.04,19.49,Spring
2024-04-12,76.9,53.5,65.4,51.3,64.0,8.1,208.0,1019.8,51.2,25.9,1.5,0.87,-0.5,0.95,0.31,-0.47,-0.88,-243.37,0.03,14.61,Spring
2024-04-13,80.5,58.9,68.8,51.6,57.6,12.8,279.3,1019.5,43.8,24.4,0.0,0.87,-0.5,0.95,0.31,-0.99,0.16,-727.59,0.03,17.78,Spring
2024-04-14,85.4,60.7,71.6,51.6,52.4,11.4,278.6,1019.6,39.9,24.5,0.0,0.87,-0.5,0.95,0.31,-0.99,0.15,-590.64,0.04,20.62,Spring
2024-04-15,82.3,60.7,71.8,53.4,54.3,12.8,250.0,1019.0,44.4,23.5,0.0,0.87,-0.5,0.95,0.31,-0.94,-0.34,-653.12,0.04,18.98,Spring
2024-04-16,84.1,64.3,73.1,56.0,56.4,16.1,210.8,1015.4,57.5,22.7,0.0,0.87,-0.5,0.95,0.31,-0.51,-0.86,-464.96,0.03,17.54,Spring
2024-04-17,82.3,60.7,72.5,53.4,53.0,20.8,200.0,1012.9,29.4,24.1,0.0,0.87,-0.5,0.95,0.31,-0.34,-0.94,-377.04,0.04,19.82,Spring
2024-04-18,82.3,62.5,72.0,55.5,57.4,16.1,194.7,1012.6,52.3,23.2,0.0,0.87,-0.5,0.95,0.31,-0.25,-0.97,-234.51,0.03,16.99,Spring
2024-04-19,84.1,64.3,73.8,56.0,56.5,15.0,299.2,1010.0,29.2,26.2,0.0,0.87,-0.5,0.95,0.31,-0.87,0.49,-739.8,0.04,18.52,Spring
2024-04-20,85.9,64.3,75.8,49.5,44.4,15.0,289.2,1010.0,25.0,26.0,0.0,0.87,-0.5,0.95,0.31,-0.94,0.33,-628.95,0.05,27.06,Spring
2024-04-21,87.7,60.7,74.7,40.0,32.8,13.9,267.2,1011.4,38.1,28.1,0.0,0.87,-0.5,0.95,0.31,-1.0,-0.05,-455.38,0.07,35.33,Spring
