datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation
2018-12-19,64.3,44.5,52.4,43.3,73.2,6.9,204.7,1019.9,41.3,13.7,0.0
2018-12-20,66.1,39.1,50.1,43.5,81.2,9.2,215.4,1019.9,25.0,13.9,0.0
2018-12-21,62.5,40.9,51.5,43.4,75.7,8.1,206.3,1018.5,48.4,11.7,0.0
2018-12-22,60.7,44.5,51.8,43.7,75.9,9.2,125.3,1020.5,58.6,10.1,0.0
2018-12-23,66.1,39.1,49.8,41.4,76.5,5.8,130.7,1021.1,25.0,12.8,0.0
2018-12-24,66.1,39.1,50.2,41.4,74.7,8.1,149.2,1019.1,30.8,14.3,0.0
2018-12-25,64.3,37.3,48.9,38.7,72.4,10.3,292.2,1017.4,25.0,13.7,0.0
2018-12-26,60.7,37.3,47.4,39.3,76.5,9.2,176.6,1017.0,35.5,12.4,0.0
2018-12-27,58.9,41.1,48.4,40.3,76.0,10.3,165.2,1016.0,53.7,13.2,0.0
2018-12-28,58.9,35.5,46.6,36.6,72.4,6.9,203.4,1016.2,34.4,14.0,0.0
2018-12-29,62.5,35.5,47.5,36.1,69.5,8.1,145.7,1020.6,25.0,15.1,0.0
2018-12-30,64.3,35.5,47.1,35.3,69.0,6.9,161.9,1023.3,25.0,15.3,0.0
2018-12-31,66.1,33.7,47.8,34.7,67.3,9.2,147.5,1022.8,25.0,14.8,0.0
2019-01-01,64.3,35.5,47.7,35.5,68.0,6.9,148.5,1023.1,25.0,14.6,0.0
2019-01-02,64.3,35.5,47.7,35.1,67.1,9.2,120.1,1022.9,25.0,13.6,0.0
2019-01-03,60.7,35.1,46.9,35.3,68.2,10.3,208.1,1021.8,23.1,12.2,0.0
2019-01-04,58.9,35.5,46.0,34.8,68.5,11.4,184.2,1022.4,25.2,12.8,0.0
2019-01-05,60.7,33.7,46.7,36.7,71.6,8.1,195.7,1023.0,26.0,13.0,0.0
2019-01-06,66.1,35.5,49.2,37.0,67.7,6.9,76.1,1021.6,25.0,12.8,0.0
2019-01-07,60.7,44.5,49.8,38.9,68.4,10.3,113.3,1021.0,25.0,5.9,0.0
2019-01-08,64.3,35.5,49.3,35.7,64.7,10.3,220.7,1018.0,25.0,15.9,0.0
2019-01-09,62.5,40.9,50.0,39.5,70.2,9.2,206.7,1017.6,25.0,12.8,0.0
2019-01-10,60.7,39.1,48.9,40.9,76.6,9.2,168.0,1019.1,25.0,14.0,0.0
2019-01-11,60.7,40.9,49.9,42.5,78.4,9.2,268.4,1020.5,24.9,10.2,0.0
2019-01-12,62.5,40.9,49.8,41.6,76.2,8.1,154.3,1020.8,25.0,13.3,0.0
2019-01-13,64.3,37.3,49.7,40.1,73.3,10.3,268.4,1021.3,25.0,14.4,0.0
2019-01-14,62.5,37.3,49.2,37.9,70.4,12.8,251.5,1018.1,25.0,15.6,0.0
2019-01-15,62.5,37.3,48.8,38.4,71.5,9.2,205.2,1018.8,25.2,16.1,0.0
2019-01-16,62.5,37.3,49.5,40.9,74.8,8.1,139.8,1021.0,25.0,14.2,0.0
2019-01-17,64.3,39.1,49.8,40.8,74.6,8.1,287.3,1019.0,25.2,12.9,0.0
2019-01-18,64.3,39.1,50.2,41.1,74.5,10.3,236.0,1018.6,25.0,14.6,0.0
2019-01-19,64.3,39.1,50.4,41.0,73.3,9.2,248.9,1019.6,25.0,14.9,0.0
2019-01-20,66.1,39.1,50.8,41.1,72.3,8.1,163.7,1020.0,25.0,15.9,0.0
2019-01-21,67.9,40.9,52.2,41.0,70.1,10.3,187.4,1020.1,25.0,15.7,0.0
2019-01-22,66.1,42.7,53.7,42.7,69.1,11.4,310.5,1020.9,25.0,10.1,0.0
2019-01-23,53.5,46.3,49.0,46.5,91.5,11.4,92.2,1022.4,27.7,10.3,0.0
2019-01-24,66.1,42.7,50.5,41.9,77.0,10.3,39.2,1021.8,37.5,14.7,0.0
2019-01-25,62.5,42.7,50.6,41.8,75.2,11.4,202.2,1022.8,25.0,10.9,0.0
2019-01-26,53.5,46.3,49.8,46.2,88.3,8.1,110.7,1023.7,25.0,11.4,3.8
2019-01-27,62.5,40.2,50.6,43.6,80.0,6.9,148.9,1022.6,40.6,14.5,0.0
2019-01-28,62.5,39.1,49.5,41.3,76.8,12.8,208.7,1021.3,25.0,12.7,0.0
2019-01-29,60.7,39.1,48.1,39.6,75.5,12.8,246.4,1019.6,25.2,14.9,0.0
2019-01-30,64.3,37.3,48.9,37.4,70.1,8.1,252.8,1020.9,25.0,17.7,0.0
2019-01-31,64.3,39.1,50.7,41.2,72.9,8.1,112.5,1022.5,25.0,9.9,0.0
2019-02-01,66.1,44.5,53.1,42.5,70.7,9.2,264.4,1021.4,25.0,12.0,0.0
2019-02-02,67.9,40.9,52.3,40.2,67.8,11.4,270.6,1019.0,25.0,17.0,0.0
2019-02-03,67.9,39.1,52.3,39.3,65.9,10.3,233.5,1020.8,25.0,18.5,0.0
2019-02-04,69.7,40.9,53.5,42.3,70.3,10.3,271.1,1021.8,25.0,18.5,0.0
2019-02-05,67.9,38.6,53.3,43.9,73.6,10.3,227.2,1020.7,27.1,17.2,0.0
2019-02-06,69.7,44.5,55.0,45.2,73.0,10.3,282.1,1017.9,25.0,16.7,0.0
2019-02-07,51.7,46.3,49.8,48.6,95.8,5.8,68.1,1020.9,25.0,5.3,0.0
2019-02-08,60.7,46.3,52.1,47.9,87.2,15.0,227.3,1020.6,25.0,10.1,0.0
2019-02-09,55.3,42.7,47.1,41.7,82.8,17.2,77.6,1019.2,25.0,13.0,0.0
2019-02-10,62.5,35.5,48.9,39.1,73.4,9.2,261.4,1021.3,25.0,19.4,0.0
2019-02-11,66.1,44.5,52.7,44.5,77.2,10.3,195.7,1022.5,25.0,15.7,0.0
2019-02-12,66.1,40.9,53.7,45.3,76.6,10.3,229.6,1023.8,34.4,16.4,0.0
2019-02-13,67.9,44.5,55.1,46.8,76.5,9.2,223.4,1023.8,25.0,17.1,0.0
2019-02-14,64.3,48.1,55.5,49.0,80.5,8.1,202.3,1021.0,25.0,12.9,0.0
2019-02-15,67.9,49.9,56.4,48.3,76.8,12.8,292.2,1020.6,26.0,12.8,0.0
2019-02-16,62.5,44.5,52.9,46.7,80.7,10.3,87.3,1018.6,23.8,13.3,5.1
2019-02-17,62.5,42.7,50.9,43.2,78.4,13.9,278.2,1014.1,25.0,16.3,1.0
2019-02-18,67.9,42.7,52.9,44.9,76.4,13.9,198.6,1012.6,25.0,15.3,0.0
2019-02-19,64.3,46.3,53.6,45.6,77.1,10.3,302.6,1017.3,25.0,15.8,1.3
2019-02-20,67.9,42.7,54.8,44.4,72.0,11.4,310.8,1020.3,25.0,19.6,0.0
2019-02-21,71.5,46.3,57.9,47.4,72.1,16.1,301.9,1021.5,25.0,19.7,0.0
2019-02-22,75.1,46.3,60.3,46.4,65.4,17.2,319.1,1018.8,25.0,18.1,0.0
2019-02-23,73.3,48.1,59.2,43.6,61.3,12.8,290.7,1015.1,25.0,20.3,0.0
2019-02-24,69.7,46.3,58.5,41.3,59.2,8.1,329.3,1014.7,25.0,12.9,0.0
2019-02-25,66.1,48.1,57.1,38.8,52.6,8.1,224.9,1015.0,32.2,15.6,0.0
2019-02-26,67.9,46.3,56.1,34.4,48.4,12.8,253.8,1015.3,25.0,18.9,0.0
2019-02-27,58.9,48.1,52.2,40.5,66.0,12.8,103.3,1014.6,25.0,6.6,2.3
2019-02-28,57.1,35.5,47.1,39.0,75.7,13.9,247.8,1015.2,25.2,13.4,26.9
2019-03-01,64.3,37.3,50.1,40.0,72.6,12.8,252.7,1016.7,25.0,21.5,0.0
2019-03-02,64.3,40.9,52.0,43.2,75.0,9.2,256.1,1018.3,25.2,19.0,0.0
2019-03-03,64.3,44.5,54.3,47.2,79.1,8.1,227.6,1015.8,26.0,15.4,0.0
2019-03-04,69.7,44.5,56.2,45.6,73.0,9.2,243.3,1012.1,28.1,19.1,0.0
2019-03-05,67.9,46.3,55.8,45.2,70.2,16.1,238.9,1011.9,25.0,19.4,0.0
2019-03-06,67.9,44.5,55.4,42.9,67.0,13.9,195.1,1013.1,25.0,21.3,0.0
2019-03-07,69.7,44.5,56.1,45.3,70.2,15.0,222.0,1014.2,25.2,21.4,0.0
2019-03-08,66.3,46.3,56.1,45.3,69.5,13.9,227.3,1015.6,27.9,19.7,0.0
2019-03-09,71.5,46.3,57.3,45.6,68.2,9.2,211.6,1015.8,25.0,20.7,0.0
2019-03-10,73.3,46.3,59.4,43.2,59.6,11.4,265.4,1017.8,25.0,21.1,0.0
2019-03-11,73.3,46.3,60.0,44.4,60.0,11.4,264.5,1019.3,25.0,23.1,0.0
2019-03-12,75.1,48.1,61.6,39.5,51.9,17.2,307.8,1019.0,25.0,23.3,0.0
2019-03-13,80.5,48.1,63.3,39.0,47.9,15.0,310.4,1018.0,25.0,24.0,0.1016
2019-03-14,76.9,55.3,65.1,41.5,46.2,11.4,303.2,1019.8,25.0,16.0,0.0
2019-03-15,76.9,49.9,63.7,39.1,45.5,13.9,302.5,1020.9,25.0,19.9,0.0
2019-03-16,76.9,48.1,62.3,42.4,52.1,11.4,232.6,1018.2,25.0,22.2,0.0
2019-03-17,75.1,48.1,61.6,45.9,59.8,17.2,200.8,1018.7,25.0,20.4,0.0
2019-03-18,73.3,49.9,59.7,45.7,65.0,16.1,206.7,1018.7,27.7,18.1,3.3
2019-03-19,71.5,48.1,57.5,47.4,73.0,15.0,189.3,1015.5,25.0,19.0,0.5
2019-03-20,73.3,48.1,59.1,48.2,70.7,16.1,197.8,1016.0,25.0,21.6,11.2
2019-03-21,75.1,46.3,61.3,44.1,59.6,13.9,328.7,1017.8,25.0,22.7,0.5
2019-03-22,76.9,49.9,63.6,42.1,51.0,13.9,286.0,1016.9,25.0,22.4,0.0
2019-03-23,76.9,49.9,63.3,43.8,52.9,13.9,219.3,1015.4,25.4,24.8,0.0
2019-03-24,78.7,50.4,63.8,48.5,60.5,15.0,205.7,1016.0,24.0,22.9,0.0
2019-03-25,75.1,53.5,62.3,52.0,72.2,28.9,184.8,1017.6,25.2,18.1,0.0
2019-03-26,67.9,51.7,57.0,50.7,81.2,12.8,128.7,1019.2,25.0,14.4,14.0
2019-03-27,71.5,46.3,59.6,50.0,73.4,10.3,295.1,1019.6,25.0,23.7,7.9
2019-03-28,76.9,49.9,63.3,51.9,69.5,12.8,195.6,1019.0,25.0,23.5,0.0
2019-03-29,75.1,58.9,65.9,55.6,71.1,15.0,212.7,1016.5,25.0,16.2,0.0
2019-03-30,71.5,58.9,64.1,58.0,81.2,11.4,258.9,1016.3,25.0,12.9,0.0
2019-03-31,76.9,57.1,65.4,56.1,74.2,19.7,322.8,1014.0,25.0,19.5,9.7
2019-04-01,78.7,49.9,64.9,49.2,61.3,12.8,243.4,1015.7,25.0,21.4,3.6
2019-04-02,76.9,51.7,65.1,46.5,53.9,10.3,251.4,1015.6,25.0,24.1,0.0
2019-04-03,76.9,53.5,65.0,53.4,68.2,13.9,209.4,1016.4,32.8,20.9,0.0
2019-04-04,73.3,57.6,65.2,58.4,79.4,15.0,174.7,1017.5,31.0,18.1,0.3
2019-04-05,73.3,58.9,64.7,59.9,85.3,10.3,279.1,1017.6,46.7,15.4,3.0
2019-04-06,64.3,55.3,59.9,57.7,92.8,6.9,91.5,1017.3,47.1,13.5,0.0
2019-04-07,69.7,57.3,62.3,56.0,80.9,10.3,94.5,1017.0,46.7,16.0,4.3
2019-04-08,75.1,52.2,64.6,55.6,75.0,9.2,232.9,1014.5,29.5,21.1,5.9944
2019-04-09,71.5,57.1,63.6,56.3,79.1,13.9,130.2,1014.5,35.6,17.9,6.6
2019-04-10,76.9,56.7,66.9,57.8,73.9,8.1,222.1,1016.7,42.1,21.8,0.0
2019-04-11,76.9,58.9,68.1,59.1,74.4,12.8,214.6,1016.2,28.6,20.1,0.0
2019-04-12,78.7,60.7,69.5,60.7,75.3,9.2,230.4,1016.3,35.6,19.3,0.0
2019-04-13,80.5,62.5,70.3,61.3,75.4,11.4,291.9,1016.3,39.2,20.5,0.2032
2019-04-14,80.5,60.9,68.3,62.6,83.4,10.3,118.4,1016.2,44.0,21.2,3.0
2019-04-15,78.7,60.7,68.3,62.3,83.1,15.0,204.6,1015.5,46.7,21.1,0.0
2019-04-16,82.3,57.6,69.7,61.5,77.8,16.1,293.3,1016.8,37.3,21.4,0.1016
2019-04-17,76.9,58.9,66.5,57.4,74.7,10.3,301.1,1018.8,40.2,14.3,6.6
2019-04-18,78.7,55.5,67.2,52.7,63.4,11.4,274.4,1017.3,26.7,22.9,0.0
2019-04-19,78.7,53.5,63.5,52.7,71.9,16.1,126.2,1015.9,26.7,22.3,25.9
2019-04-20,76.9,51.7,64.1,52.2,68.5,15.0,184.9,1014.8,30.0,22.4,0.0
2019-04-21,76.9,57.1,64.5,55.7,74.8,11.4,74.4,1013.9,29.3,19.8,0.0
2019-04-22,75.1,57.3,64.4,57.3,79.6,15.0,165.5,1015.0,34.2,20.7,6.1
2019-04-23,76.9,55.5,66.5,58.4,77.1,10.3,150.8,1016.8,30.6,18.9,0.0
2019-04-24,80.5,59.1,70.4,60.3,72.8,9.2,185.3,1018.3,31.7,23.0,3.3
2019-04-25,80.5,62.5,69.4,61.8,78.6,11.4,146.7,1017.5,28.3,21.5,1.3
2019-04-26,80.5,59.1,67.7,63.0,86.2,9.2,305.7,1015.0,31.9,20.8,8.6
2019-04-27,82.5,64.3,72.8,63.5,74.8,11.4,282.9,1013.5,41.7,22.7,0.3
2019-04-28,84.1,63.9,74.3,64.1,72.2,11.4,297.8,1012.5,39.2,25.4,0.0
2019-04-29,84.1,67.9,75.1,64.3,70.5,16.1,254.6,1012.9,26.9,23.5,0.0
2019-04-30,85.9,64.5,74.8,62.2,67.2,12.8,300.7,1012.8,25.8,24.0,0.0
2019-05-01,89.5,64.3,74.9,57.7,59.4,18.3,317.8,1013.0,27.5,26.3,0.0
2019-05-02,89.5,60.9,74.9,55.8,56.4,15.0,259.5,1014.1,28.1,26.3,0.0
2019-05-03,76.9,64.3,67.9,61.8,81.2,20.8,83.7,1015.0,38.1,18.1,6.1
2019-05-04,78.7,59.1,69.5,59.4,71.9,13.9,288.1,1013.2,38.3,22.8,0.0
2019-05-05,82.3,62.5,72.7,56.3,61.0,13.9,289.5,1013.9,31.7,24.8,0.0
2019-05-06,84.1,59.1,71.4,53.1,56.3,12.8,284.5,1011.8,25.5,25.8,0.0
2019-05-07,85.9,60.7,72.9,55.5,58.2,12.8,209.2,1011.3,26.7,26.6,0.0
2019-05-08,85.9,62.5,73.9,57.0,59.7,13.9,304.8,1010.4,25.5,27.9,0.0
2019-05-09,85.9,62.7,74.7,59.0,61.9,12.8,298.9,1009.6,26.7,27.8,0.0
2019-05-10,87.7,60.3,75.6,58.3,58.3,11.4,293.3,1011.3,27.6,26.6,0.0
2019-05-11,92.6,63.2,76.9,57.1,54.9,15.0,317.0,1013.5,32.2,24.8,0.0
2019-05-12,87.7,60.7,70.3,53.3,58.5,15.0,154.7,1014.4,29.0,24.6,0.3
2019-05-13,76.9,57.3,66.6,56.5,72.6,8.1,70.2,1014.0,27.1,23.2,0.0
2019-05-14,82.3,59.8,70.0,57.2,66.1,16.1,273.2,1013.5,32.8,23.3,0.0
2019-05-15,80.5,59.1,69.0,58.2,69.9,13.9,207.5,1014.6,28.3,21.0,1.0
2019-05-16,80.5,60.9,70.3,61.8,76.1,11.4,285.9,1015.1,40.8,21.3,5.8
2019-05-17,84.1,60.9,72.2,57.9,64.4,13.9,320.4,1013.9,26.7,25.6,0.8
2019-05-18,84.1,62.7,73.6,55.3,57.8,18.3,307.9,1013.3,26.7,25.6,0.0
2019-05-19,82.3,59.1,72.9,57.5,60.7,12.8,194.8,1014.6,26.7,23.9,1.0
2019-05-20,84.1,62.7,74.7,60.2,63.1,11.4,283.0,1015.9,29.8,23.1,0.0
2019-05-21,84.1,66.3,75.7,62.4,64.9,12.8,220.5,1015.1,39.1,22.6,0.0
2019-05-22,85.9,64.5,73.6,63.0,71.8,17.2,212.0,1014.2,31.9,23.1,0.0
2019-05-23,82.3,58.9,73.1,62.6,71.9,10.3,287.2,1013.3,29.2,20.7,3.6
2019-05-24,84.1,66.1,73.4,65.0,76.3,15.0,296.9,1012.6,30.8,23.2,0.0
2019-05-25,85.9,64.5,74.1,60.6,66.7,16.1,311.2,1010.4,28.9,21.8,2.0
2019-05-26,84.1,60.9,72.8,59.8,66.0,12.8,306.4,1010.8,28.4,22.8,1.0
2019-05-27,84.1,66.1,75.3,61.1,63.4,13.9,243.8,1011.7,29.2,24.5,0.0
2019-05-28,84.1,64.5,75.0,61.0,63.2,13.9,234.4,1011.9,26.7,24.6,0.0
2019-05-29,84.1,62.5,71.3,63.2,78.3,17.2,185.2,1011.8,29.2,22.2,13.0
2019-05-30,82.3,62.5,68.5,63.4,85.5,11.4,151.1,1011.8,46.7,21.5,10.9
2019-05-31,80.5,62.5,70.4,63.2,79.9,6.9,166.1,1012.0,38.3,20.4,65.8114
2019-06-01,82.3,62.5,71.6,64.8,80.9,13.9,189.3,1012.8,37.9,21.4,8.4
2019-06-02,82.3,62.7,70.6,63.5,80.2,16.1,97.2,1013.3,46.7,20.9,15.5
2019-06-03,82.3,66.1,71.2,63.1,77.6,9.2,272.6,1013.4,41.7,20.7,0.0
2019-06-04,82.3,64.5,73.1,63.6,73.8,8.1,235.6,1012.3,29.9,21.9,0.9906
2019-06-05,80.5,68.1,73.1,67.4,82.8,10.3,195.2,1011.6,37.5,14.6,0.3
2019-06-06,78.7,69.9,73.2,68.9,86.8,8.1,192.0,1013.5,38.8,10.1,4.6
2019-06-07,84.1,64.3,74.8,65.6,75.8,9.2,257.9,1014.4,42.1,18.3,17.0
2019-06-08,84.1,66.3,76.0,65.3,71.3,10.3,259.0,1012.8,26.7,19.4,0.0
2019-06-09,85.9,68.1,76.0,66.4,73.4,16.1,241.9,1010.8,34.2,20.8,0.0
2019-06-10,84.1,67.9,74.2,66.3,77.6,19.7,198.8,1009.4,41.7,22.4,4.3
2019-06-11,84.1,68.1,75.3,66.5,75.3,13.9,190.6,1009.2,37.5,23.1,2.0066
2019-06-12,84.1,69.9,76.7,66.9,72.8,12.8,121.2,1010.3,41.4,21.5,0.0
2019-06-13,87.7,68.1,77.0,67.4,73.9,10.3,110.5,1009.9,26.7,22.0,0.0
2019-06-14,87.7,68.1,78.7,68.4,72.7,11.4,270.8,1007.8,38.3,20.3,0.0
2019-06-15,87.7,68.1,78.4,67.3,71.6,12.8,302.7,1007.8,42.5,22.7,9.7
2019-06-16,87.7,68.1,79.4,66.0,65.8,10.3,269.7,1007.0,29.1,24.4,0.0
2019-06-17,85.9,67.9,75.9,66.8,75.1,13.9,275.6,1007.6,33.3,18.0,5.0038
2019-06-18,85.9,66.1,74.9,65.4,76.1,15.0,305.8,1009.3,45.0,22.8,14.5
2019-06-19,82.3,67.9,75.5,66.9,76.3,13.9,294.3,1010.0,35.8,21.9,1.3
2019-06-20,84.1,69.5,76.0,66.8,74.6,10.3,225.2,1010.8,44.1,19.1,0.0
2019-06-21,84.1,68.1,76.3,68.1,77.4,12.8,215.9,1011.6,35.0,21.2,0.0
2019-06-22,78.7,67.9,71.1,69.2,93.9,8.1,20.7,1012.8,46.7,13.2,20.3
2019-06-23,84.1,68.1,75.5,70.9,86.7,8.1,203.0,1012.9,46.7,14.4,13.5
2019-06-24,85.9,71.5,78.0,71.3,80.7,11.4,228.0,1013.3,43.3,18.2,0.8
2019-06-25,85.9,71.5,79.0,70.6,76.6,10.3,280.6,1012.3,32.5,19.4,0.0
2019-06-26,84.1,71.7,76.7,70.5,81.8,12.8,139.7,1009.5,32.5,14.5,0.0
2019-06-27,84.3,69.7,76.0,69.5,81.4,10.3,262.7,1006.6,42.5,14.3,4.6
2019-06-28,84.1,69.7,76.5,69.5,80.2,10.3,254.6,1006.1,42.1,7.9,5.1
2019-06-29,84.1,69.7,76.3,68.5,78.0,11.4,274.4,1007.2,38.3,21.2,0.0
2019-06-30,82.3,70.1,76.7,69.6,79.4,11.4,205.7,1008.0,43.6,17.3,0.0
2019-07-01,85.9,69.7,77.2,69.8,79.2,12.8,177.0,1008.4,28.5,20.7,4.0894
2019-07-02,85.9,71.5,77.6,71.0,81.1,17.2,223.2,1008.5,25.0,16.6,1.5
2019-07-03,84.1,71.7,77.4,71.3,82.2,12.8,229.3,1008.8,37.3,14.8,0.0
2019-07-04,84.1,73.3,77.8,70.8,79.6,16.1,211.6,1007.5,25.0,10.9,0.0
2019-07-05,84.1,71.5,77.1,70.9,82.1,13.9,217.7,1005.7,25.0,14.9,0.3
2019-07-06,84.1,69.7,75.4,71.2,88.0,13.9,253.5,1004.5,25.0,11.1,10.9
2019-07-07,82.3,69.7,73.6,70.8,91.8,8.1,227.2,1004.3,25.0,9.3,65.8
2019-07-08,80.5,71.5,74.4,71.3,90.6,11.4,182.2,1005.4,28.1,6.2,2.3
2019-07-09,76.9,69.7,73.0,70.3,91.4,13.9,103.1,1005.6,30.8,5.8,3.3
2019-07-10,76.9,69.7,72.2,70.5,94.6,6.9,145.2,1005.0,25.0,9.3,18.8976
2019-07-11,78.7,69.7,71.8,69.6,93.1,18.3,101.0,1005.0,25.0,5.0,5.6
2019-07-12,67.9,66.1,67.4,67.2,99.2,18.3,95.9,1006.3,34.4,2.3,115.3
2019-07-13,75.1,66.1,69.6,67.5,93.4,12.8,96.8,1007.3,25.0,3.6,39.9
2019-07-14,78.7,67.9,70.5,69.0,95.1,9.2,134.1,1005.9,25.0,4.6,2.5
2019-07-15,82.3,66.1,73.2,68.7,87.0,8.1,214.8,1006.0,27.7,11.6,27.4
2019-07-16,80.5,66.1,72.6,68.1,86.4,10.3,243.3,1009.5,25.0,11.3,6.1
2019-07-17,82.3,67.9,75.3,69.5,83.2,10.3,259.9,1009.8,25.0,16.6,0.0
2019-07-18,82.3,67.9,75.0,70.5,86.9,9.2,197.7,1010.2,25.0,19.5,52.6
2019-07-19,91.5,69.7,75.4,71.6,88.7,10.3,104.7,1010.7,28.8,18.4,0.0
2019-07-20,84.1,71.5,75.0,70.7,87.2,9.2,176.8,1012.3,25.0,17.3,0.0
2019-07-21,84.1,69.7,76.0,69.2,80.6,9.2,228.9,1011.3,29.4,14.4,0.0
2019-07-22,84.1,69.7,75.6,70.1,84.1,8.1,258.3,1010.3,25.0,15.0,0.5
2019-07-23,80.5,69.7,74.7,70.9,88.4,10.3,226.1,1008.8,25.0,8.9,17.5
2019-07-24,73.3,69.7,71.6,70.8,97.3,9.2,134.1,1008.7,25.0,2.4,1.1938
2019-07-25,80.5,68.3,73.2,69.9,90.1,10.3,175.5,1009.2,28.1,11.6,0.8
2019-07-26,80.5,69.7,73.4,70.2,90.3,8.1,183.2,1008.5,25.0,12.5,10.4
2019-07-27,80.5,69.7,74.5,70.5,88.1,11.4,250.3,1008.8,25.0,12.3,3.8
2019-07-28,85.9,69.7,76.3,71.2,85.3,12.8,208.5,1010.4,27.7,14.2,8.1
2019-07-29,85.9,71.5,77.1,70.7,81.7,12.8,205.3,1010.7,25.0,14.4,0.0
2019-07-30,84.1,71.5,75.3,68.6,80.4,12.8,168.2,1010.6,27.7,11.1,0.0
2019-07-31,82.3,69.7,75.4,69.0,81.3,12.8,193.8,1009.3,25.0,17.5,0.0
2019-08-01,82.3,69.7,75.0,69.3,83.1,12.8,198.5,1009.1,25.0,12.7,0.0
2019-08-02,82.3,71.5,75.6,70.1,83.7,13.9,197.9,1008.3,25.0,8.5,0.2032
2019-08-03,82.3,69.7,75.5,70.2,84.4,12.8,206.8,1008.3,25.0,9.8,3.8
2019-08-04,80.5,71.5,75.3,70.8,86.1,6.9,239.7,1006.9,25.0,16.4,0.0
2019-08-05,91.7,69.7,74.2,71.7,92.4,13.9,135.2,1005.3,34.0,13.0,20.8
2019-08-06,84.1,69.7,75.9,71.0,85.7,15.0,230.6,1006.1,25.0,17.4,1.0
2019-08-07,82.3,69.7,75.4,70.8,86.5,10.3,248.2,1005.5,25.0,14.4,23.9
2019-08-08,85.9,69.7,76.5,70.8,83.8,15.0,174.3,1005.1,25.0,12.0,2.8
2019-08-09,80.5,69.7,75.3,69.6,83.2,12.8,198.8,1009.6,25.0,13.0,0.5
2019-08-10,84.1,69.7,76.8,70.2,80.9,11.4,221.8,1009.1,25.0,19.0,0.0
2019-08-11,85.9,67.9,76.5,71.1,84.8,6.9,102.7,1009.3,25.0,11.5,20.1
2019-08-12,89.5,71.5,77.1,71.3,84.3,13.9,177.6,1008.8,25.0,20.3,0.5
2019-08-13,82.3,67.9,74.5,70.5,88.0,11.4,240.2,1010.4,25.0,15.3,16.3
2019-08-14,84.1,71.5,76.5,70.9,83.9,13.9,182.6,1011.3,25.0,15.6,0.8
2019-08-15,84.1,69.7,74.6,70.2,86.6,12.8,201.1,1012.6,25.0,10.4,0.4064
2019-08-16,82.3,71.5,74.1,70.8,89.8,10.3,272.5,1011.3,27.7,12.5,27.4
2019-08-17,82.3,69.7,74.1,70.4,89.6,6.9,187.7,1011.9,25.0,8.8,14.2
2019-08-18,82.3,69.7,73.8,71.1,91.7,11.4,184.9,1013.1,25.0,12.9,7.9
2019-08-19,84.1,69.7,75.7,70.4,84.5,12.8,212.8,1013.1,27.7,14.6,1.5
2019-08-20,82.3,67.7,74.9,69.7,84.6,6.9,204.4,1011.8,37.3,19.0,3.3
2019-08-21,85.9,71.5,76.2,70.5,83.4,12.8,208.9,1011.5,27.7,17.5,1.3
2019-08-22,84.1,69.7,76.0,70.2,83.6,10.3,294.2,1011.7,25.0,20.7,6.1
2019-08-23,85.9,69.7,75.7,70.6,85.1,11.4,209.1,1011.2,25.0,18.3,0.0
2019-08-24,82.3,67.9,73.9,69.7,87.7,11.4,176.9,1012.9,25.0,10.5,24.6
2019-08-25,82.3,67.9,72.8,69.2,89.3,9.2,259.2,1012.9,28.1,16.0,8.9
2019-08-26,85.9,69.7,75.3,70.1,85.2,11.4,153.6,1012.7,25.0,20.2,4.3
2019-08-27,85.9,69.7,76.7,70.4,82.3,9.2,69.2,1011.9,25.0,20.0,4.3
2019-08-28,85.9,71.5,77.3,70.5,80.6,12.8,200.0,1013.1,25.0,21.2,0.0
2019-08-29,84.1,71.5,75.9,71.0,85.3,8.1,304.0,1014.4,25.0,11.7,0.0
2019-08-30,85.9,68.8,77.2,70.3,80.6,9.2,261.2,1011.0,30.8,19.6,0.0
2019-08-31,82.3,69.7,74.3,70.7,89.3,6.9,209.0,1009.6,28.1,14.6,36.8
2019-09-01,80.5,69.7,74.1,70.3,88.6,9.2,61.6,1012.1,25.0,10.4,18.0
2019-09-02,85.9,69.7,75.6,69.3,82.4,6.9,273.2,1011.0,25.0,21.4,12.2
2019-09-03,84.1,69.7,74.5,70.8,89.2,10.3,131.3,1011.0,27.7,16.1,0.0
2019-09-04,80.5,67.9,74.0,69.9,87.9,8.1,234.1,1010.6,25.0,11.3,23.4
2019-09-05,82.3,67.9,74.1,70.2,88.4,8.1,246.5,1010.4,25.0,11.3,43.9
2019-09-06,82.3,69.7,73.9,70.1,88.6,11.4,264.3,1009.5,30.8,9.0,21.8
2019-09-07,84.1,67.9,74.7,70.1,86.8,9.2,210.7,1010.2,27.7,11.8,8.4
2019-09-08,80.5,71.5,74.3,71.0,90.1,11.4,197.4,1011.0,27.7,15.5,2.3876
2019-09-09,84.1,69.7,75.4,70.8,86.4,10.3,211.1,1009.8,25.0,14.7,7.4
2019-09-10,80.5,71.5,74.3,70.8,89.1,6.9,176.7,1009.8,30.4,13.4,32.0
2019-09-11,84.1,71.5,74.9,70.6,87.2,10.3,176.4,1011.7,25.0,12.7,0.0
