datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month,season,month_sin,month_cos,season_number,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
2024-06-08,84.1,69.7,77.2,66.9,71.8,12.8,260.1,1010.1,70.1,21.2,2.3,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9851093261547739,-0.17192910027940964,-905.3548751092833,0.020599999999999993,10.609099999999996
2024-06-09,87.7,71.5,79.1,67.3,69.2,12.8,259.4,1009.6,49.6,23.9,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9829353491495542,-0.18395135061272036,-870.6448148627092,0.023599999999999996,12.313599999999997
2024-06-10,89.5,71.5,80.6,66.3,63.8,13.9,255.2,1010.3,26.0,25.5,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9668233886044594,-0.2554457579357906,-857.3983174822067,0.028599999999999993,15.050299999999998
2024-06-11,87.7,73.3,79.8,68.8,69.9,15.0,214.7,1010.3,66.5,22.6,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.5692795234308441,-0.8221440410307375,-596.8895803172401,0.022,11.345300000000002
2024-06-12,87.7,73.3,80.0,67.5,66.8,10.3,234.2,1010.5,52.7,23.8,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.8110638189893264,-0.5849576749872157,-558.0443500174163,0.025,12.983500000000001
2024-06-13,87.7,69.0,80.4,67.1,66.0,12.8,269.2,1008.9,38.4,22.6,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9999025240093042,-0.013962180339145475,-844.7176522830603,0.026600000000000023,13.924900000000012
2024-06-14,87.7,75.1,80.7,69.3,69.5,11.4,259.9,1008.0,66.9,21.7,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9845031799744365,-0.17536672609198786,-780.021869493746,0.02280000000000001,11.739000000000004
2024-06-15,89.5,75.1,81.0,69.6,69.9,13.9,253.6,1008.0,70.6,21.2,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9593139745400575,-0.2823414568428766,-932.0790508028654,0.02280000000000001,11.702000000000005
2024-06-16,87.7,71.5,78.8,69.9,75.1,13.9,234.2,1009.3,83.6,15.9,2.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.8110638189893264,-0.5849576749872157,-846.6614100047678,0.017799999999999983,9.07329999999999
2024-06-17,84.1,68.3,76.6,71.0,84.0,10.3,133.4,1009.5,86.9,11.6,13.2,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.7265746709709759,-0.6870875108044229,628.6324053240884,0.01119999999999999,5.740499999999995
2024-06-18,84.1,73.3,75.9,72.8,91.0,13.9,117.0,1006.8,89.0,10.3,23.6,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.8910065241883679,-0.4539904997395467,1127.0341524458665,0.006200000000000017,3.2168000000000085
2024-06-19,84.1,69.7,76.6,70.3,82.2,15.0,223.1,1005.3,82.2,8.5,4.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.6832737736807989,-0.7301622766207525,-842.476562948425,0.012599999999999995,6.483299999999997
2024-06-20,84.1,67.0,75.5,68.6,80.7,13.9,231.4,1006.6,72.7,14.9,36.1,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.7815204724188187,-0.6238795967093862,-876.6549595263616,0.013800000000000012,7.179600000000005
2024-06-21,82.3,71.5,76.8,67.2,73.3,11.4,241.9,1009.3,63.3,12.4,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.8821268660176679,-0.4710118812194099,-737.1228517816836,0.019199999999999988,9.976299999999995
2024-06-22,85.9,71.5,77.6,69.3,76.5,11.4,210.7,1010.0,72.2,11.8,5.1,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.5105429179116057,-0.8598522715968735,-445.2444787107113,0.016599999999999993,8.587999999999997
2024-06-23,84.1,73.3,78.5,69.9,75.7,11.4,211.6,1010.5,80.1,20.6,0.3,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.5239859059700789,-0.8517269341430478,-452.1893571340587,0.01719999999999999,8.809499999999995
2024-06-24,84.1,73.3,79.1,68.8,71.6,16.1,221.9,1009.7,77.5,15.6,0.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.6678325554710467,-0.744311546231154,-769.8506566448038,0.020599999999999993,10.534699999999997
2024-06-25,85.9,71.9,78.7,69.8,75.0,16.1,212.5,1007.8,77.0,15.8,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.5372996083468239,-0.8433914458128856,-648.78927707879,0.01780000000000001,9.137800000000006
2024-06-26,78.7,71.5,75.1,70.8,86.7,10.3,140.7,1010.5,88.0,6.0,50.3,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.6333808726275502,-0.7738402097265061,565.6154530651286,0.008599999999999995,4.430499999999998
2024-06-27,82.3,71.5,76.8,70.8,82.7,6.9,178.8,1012.3,88.0,7.5,0.3,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.020942419883356666,-0.9997806834748455,11.950373058039816,0.012,6.1323
2024-06-28,82.3,69.7,75.8,70.5,84.5,15.0,222.9,1009.9,90.0,12.9,19.6,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.6807208689589177,-0.7325428987873788,-862.8137014054281,0.010599999999999995,5.409899999999997
2024-06-29,80.5,71.5,76.1,70.5,83.5,10.3,254.4,1008.6,89.0,12.6,12.7,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9631625667976581,-0.2689198206152658,-828.3679655743259,0.01119999999999999,5.718599999999994
2024-06-30,80.5,71.5,74.9,72.0,91.7,8.1,148.9,1008.1,88.0,11.2,56.6,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.5165333288666419,-0.8562670846003282,383.66546068227564,0.005800000000000012,3.0281000000000056
2024-07-01,82.3,71.5,75.3,71.6,89.2,12.8,255.6,1006.0,88.0,14.9,39.6,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.968583161128631,-0.2486898871648553,-1105.889510050226,0.0074000000000000055,3.826000000000003
2024-07-02,76.9,69.7,72.3,72.0,99.1,9.2,174.3,1005.5,91.5,13.4,32.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.09931974974363872,-0.9950555699612263,90.55180223627028,0.0005999999999999943,0.3904999999999972
2024-07-03,82.3,71.5,74.6,71.8,91.9,11.4,251.1,1008.5,88.0,7.1,6.6,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.9460853588275453,-0.3239174181981495,-991.1757870292663,0.005599999999999995,2.928499999999997
2024-07-04,80.5,71.5,75.0,72.4,92.0,9.2,239.8,1010.0,86.4,12.9,21.1,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.8642748019537045,-0.5030199466302353,-731.5221923736154,0.0051999999999999885,2.7459999999999942
2024-07-05,80.5,71.5,74.4,71.0,89.9,13.9,191.9,1008.3,88.0,6.1,20.3,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.20620418539662946,-0.9785089851017784,-257.6748121134822,0.006800000000000012,3.528300000000006
2024-07-06,71.5,67.9,70.0,70.0,100.0,10.3,81.3,1008.5,96.0,3.5,48.4,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.9884938868086836,0.15126082024721937,1018.1487034129441,0.0,0.04849999999999999
2024-07-07,78.7,69.7,72.4,71.2,96.2,8.1,113.0,1011.8,89.5,9.9,30.7,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.9205048534524403,-0.39073112848927377,717.2757919072104,0.002400000000000006,1.3168000000000029
2024-07-08,80.5,71.5,75.1,71.3,88.6,10.3,235.6,1012.0,83.3,13.7,2.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.825113498278295,-0.564967003424938,-752.9820762588065,0.007599999999999994,3.9789999999999974
2024-07-09,80.5,71.5,76.0,71.2,86.0,12.8,202.5,1012.3,88.0,15.9,0.5,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.38268343236508967,-0.9238795325112868,-421.2579223474907,0.009599999999999994,4.932299999999997
2024-07-10,78.7,69.7,74.1,71.5,92.2,13.9,175.4,1012.3,88.5,6.1,18.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.08019892432885893,-0.9967788784562471,102.78133744137902,0.0051999999999999885,2.7272999999999943
2024-07-11,76.9,69.7,72.7,71.4,96.0,6.9,111.9,1008.9,89.4,5.0,40.6,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.9278362538989199,-0.37298778257580906,614.5987345826445,0.0025999999999999942,1.4148999999999967
2024-07-12,78.7,69.7,73.1,70.6,92.6,11.4,162.1,1007.2,90.5,7.2,29.7,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.3073566177998073,-0.9515944038794382,324.4579400141885,0.005,2.6022
2024-07-13,84.1,69.7,75.9,69.8,82.8,11.4,231.3,1006.9,87.3,11.3,24.4,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.7804304073383298,-0.6252426563357051,-736.6638700947963,0.012200000000000016,6.233900000000008
2024-07-14,84.1,71.5,76.9,71.4,83.9,11.4,217.2,1007.4,83.3,16.3,1.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.6045991148623747,-0.7965299180241964,-578.274869401267,0.011,5.6744
2024-07-15,84.1,73.3,78.4,71.1,79.1,12.8,178.3,1010.6,80.1,15.4,13.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.02966624408511081,-0.999559860119384,30.03647881129299,0.014600000000000023,7.509600000000011
2024-07-16,84.1,73.3,77.1,72.3,85.9,8.1,128.9,1011.8,88.0,12.9,0.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.7782431485260211,-0.6279630576493378,541.4938003129201,0.009599999999999994,4.931799999999997
2024-07-17,82.3,70.2,75.7,73.1,92.0,15.0,101.3,1011.0,88.5,12.5,25.4,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.980614658546613,-0.19594614424251758,1353.2482287943258,0.005200000000000017,2.726000000000009
2024-07-18,85.9,71.5,76.8,72.0,86.3,10.3,37.9,1009.8,88.0,13.7,9.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.6142852000989432,0.7890840848346907,546.0319715159496,0.009599999999999994,4.9297999999999975
2024-07-19,84.1,69.7,77.5,70.2,80.1,8.1,259.0,1008.9,78.0,11.3,25.7,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.981627183447664,-0.1908089953765446,-636.8895328926789,0.014599999999999995,7.5288999999999975
2024-07-20,85.9,73.3,77.4,72.3,85.5,9.2,186.3,1009.3,86.4,17.6,1.5,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.10973431109104541,-0.9939609554551797,-86.31700910421631,0.010200000000000016,5.245300000000008
2024-07-21,80.5,71.5,75.9,72.6,90.2,9.2,242.2,1009.7,88.0,9.4,23.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.8845809752150838,-0.46638664033989136,-734.060676472485,0.0066000000000000225,3.429700000000012
2024-07-22,82.3,69.7,75.9,72.3,89.5,8.1,208.7,1009.4,89.0,11.5,7.6,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.4802234974431887,-0.8771461637055888,-348.1380244714397,0.007200000000000017,3.7194000000000087
2024-07-23,80.5,69.7,74.8,71.6,90.5,8.1,238.7,1008.0,88.5,11.0,10.7,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.8544588301328074,-0.5195191118795093,-626.3610454288545,0.0064000000000000055,3.323000000000003
2024-07-24,84.1,71.5,76.1,72.3,88.6,9.2,241.6,1004.8,88.0,12.4,28.2,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.8796485728666164,-0.4756242090702756,-717.0191447150362,0.007599999999999994,3.9247999999999967
2024-07-25,84.1,71.5,76.2,72.4,89.0,9.2,222.4,1003.7,88.0,9.2,29.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.6743023875837234,-0.7384553406258838,-552.1187949535527,0.007599999999999994,3.9236999999999975
2024-07-26,84.1,71.5,77.4,72.3,85.5,11.4,174.5,1005.5,88.0,14.9,12.2,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.09584575252022391,-0.9953961983671789,93.42085498146224,0.010200000000000016,5.225500000000008
2024-07-27,85.9,73.3,79.5,72.9,81.8,10.3,267.7,1007.7,88.0,16.4,3.3,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.999194395114446,-0.04013179253256008,-841.8612456597253,0.013199999999999988,6.727699999999994
2024-07-28,84.1,69.7,76.8,73.4,90.3,8.1,226.4,1008.7,90.0,14.7,24.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.7241718614374676,-0.6896195437356697,-529.6810246112069,0.006799999999999983,3.5086999999999917
2024-07-29,87.7,71.5,77.8,72.9,86.7,10.3,190.8,1008.5,86.3,9.7,44.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.18738131458572477,-0.9822872507286886,-167.3333877381981,0.009799999999999982,5.045499999999992
2024-07-30,84.1,71.5,77.2,73.2,88.4,11.4,218.2,1009.8,88.0,18.8,18.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.6184083953575539,-0.7858568931754021,-623.2072445055285,0.008,4.1298
2024-07-31,85.9,67.9,77.3,69.0,78.1,11.4,249.9,1010.7,68.5,19.7,62.5,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.9390942520947092,-0.34365969458561574,-836.1131764100033,0.016599999999999993,8.625699999999997
2024-08-01,82.3,73.3,76.9,71.6,84.7,15.0,250.6,1009.2,71.7,14.8,0.3,8,Monsoon,-0.8660254037844384,-0.5000000000000004,3,-0.587785252292473,-0.8090169943749476,-0.9432226579476009,-0.3321611318837037,-1198.364386922427,0.010600000000000023,5.592200000000011
2024-08-02,84.1,69.7,74.9,70.5,87.5,11.4,152.0,1007.4,88.0,14.9,0.8,8,Monsoon,-0.8660254037844384,-0.5000000000000004,3,-0.587785252292473,-0.8090169943749476,0.4694715627858907,-0.882947592858927,468.297883878926,0.008800000000000011,4.527400000000006
