tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
0.7895641789617972,0.9902471194816254,0.8870440297533043,0.5071074128081811,-0.723437169236596,-0.41385845409018496,-0.4027279551851993,-0.05896206669413111,1.3059168289057044,1.356633360078307,-0.733470732197844,2021-05-18,0.5,-0.87,0.59,-0.81,-0.97,0.22,-684.73,0.02,11.56
-0.4503537476942341,0.6395071895553435,0.35795276780606156,0.7129302387087674,0.813560961401422,-0.45791861480622476,-1.9388641173873173,-3.335125765238468,-2.347088703408332,1.334728699966604,-0.733470732197844,2021-05-19,0.5,-0.87,0.59,-0.81,0.78,0.63,308.35,0.01,5.27
-0.4503537476942341,0.6192762360407446,0.12423598863346763,0.8387397917393028,2.0381069353906733,-0.5017949318240347,-1.6755583486078511,-1.6137302857961147,-1.798020699986543,1.4001897867887279,1.5822294054223203,2021-05-20,0.5,-0.87,0.59,-0.81,0.98,-0.2,638.28,0.0,1.93
1.3602569503135802,0.41943538716084355,0.6826566378087059,0.7578170753238752,0.4477219998456832,-0.675476343090798,1.1472336835667047,1.3869911865369187,-0.09593736466169465,1.100425847159714,1.2329929208841977,2021-05-21,0.5,-0.87,0.59,-0.81,-0.52,-0.86,-674.72,0.01,7.4
1.0693767274890889,0.9902471194816254,1.185488247776311,0.8117475796523625,-0.36048769148829374,-0.8885285390419282,1.3486098777428004,3.478544992408303,0.23672634757120622,0.9564956947796048,-0.733470732197844,2021-05-22,0.5,-0.87,0.59,-0.81,-0.76,-0.65,-2145.89,0.02,10.46
1.3602569503135802,0.9902471194816254,1.4226732253869545,0.8387397917393028,-0.5839473520449109,-0.7612328637635103,1.2075904444593935,-0.05896206669413111,0.20661276291954905,0.7280773276565422,-0.733470732197844,2021-05-23,0.5,-0.87,0.59,-0.81,-0.74,-0.67,-531.67,0.02,11.85
1.6623997418205154,0.8753688947173314,1.317851874374773,0.7219035704233135,-0.674797502317132,-0.8038425910135899,1.0065926167449248,0.9435338730384161,-0.37660199478547335,1.0707899491613135,-0.10991186251476558,2021-05-24,0.5,-0.87,0.59,-0.81,-0.27,-0.96,-253.96,0.02,12.31
0.5206237246086514,0.9902471194816254,0.6826566378087059,0.8027541611238926,0.395836290324629,-1.0764968750741768,0.307680037144717,1.3869911865369187,-0.6478961686311474,1.1107803629984032,1.3348923876750285,2021-05-25,0.5,-0.87,0.59,-0.81,0.01,-1.0,11.3,0.01,6.89
-0.6678926940757615,0.8029620342561035,0.1968391948877854,0.9739677135096639,2.36036982882303,-1.3216664957546598,-2.2908783399849284,-2.365004451129136,0.7484286027056786,1.4001897867887279,1.4418099531205841,2021-05-26,0.5,-0.87,0.59,-0.81,-0.97,-0.25,-543.8,0.0,1.03
-0.6678926940757615,0.8029620342561035,0.20904714717879094,1.0281821659630848,2.5961029533795688,-1.2609515567132352,-2.106458402181502,-2.365004451129136,1.7101631769940262,1.3943220850174247,1.7450201162815149,2021-05-27,0.5,-0.87,0.59,-0.81,-0.85,0.53,-485.02,0.0,0.53
