date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-12-31 00:00:00,11.4,5.4,18.4,0,,,5.4,,1021.6,
2025-01-01 00:00:00,12.5,5.8,19,0,,,6.6,,1019.1,
2025-01-02 00:00:00,11.7,5.6,18.1,0,,,5.6,,1019.6,
2025-01-03 00:00:00,12.1,5.8,20,0,,,5.2,,1020.7,
2025-01-04 00:00:00,12.5,5.9,20,0,,,5.3,,1020.1,
2025-01-05 00:00:00,11.6,7,17,0,,,3.4,,1021.2,
2025-01-06 00:00:00,12.4,8,20,0,,,6.2,,1019.7,
2025-01-07 00:00:00,11.8,7,18.5,0,,,6.1,,1016.7,
2025-01-08 00:00:00,11,6,18,0,,,4.8,,1015.8,
2025-01-09 00:00:00,10.3,4.5,18,0,,,5.6,,1019.2,
2025-01-10 00:00:00,10.5,4.6,17,0,,,5.4,,1022.8,
2025-01-11 00:00:00,11.2,5,19,0,,,4.8,,1023.7,
2025-01-12 00:00:00,11,5,19,0.1,,,5.2,,1022.8,
2025-01-13 00:00:00,10.8,4.2,18,0,,,6.5,,1019.6,
2025-01-14 00:00:00,11.1,4.8,18,0,,,5.4,,1021.7,
2025-01-15 00:00:00,11.2,4.9,18,0,,,6.5,,1023.2,
2025-01-16 00:00:00,12.1,8,19,0,,,5.4,,1023.4,
2025-01-17 00:00:00,11.8,6.4,19.1,0,,,6.8,,1021.6,
2025-01-18 00:00:00,11.3,4.4,19,0,,,6.6,,1020,
2025-01-19 00:00:00,12.4,4.4,22,0,,,5.7,,1018,
2025-01-20 00:00:00,13.2,5.4,23,0,,,4.7,,1015.9,
2025-01-21 00:00:00,14.1,6,24,0,,,5.6,,1015.5,
2025-01-22 00:00:00,14.7,6.6,25,0,,,7.2,,1016.9,
2025-01-23 00:00:00,14.3,6.2,24,0,,,8,,1016.8,
2025-01-24 00:00:00,12.7,5.9,21.5,0,,,8.6,,1015.3,
2025-01-25 00:00:00,11.9,4.8,20.5,0,,,7.6,,1015.5,
2025-01-26 00:00:00,12.6,8,18.4,0,,,7.9,,1017.2,
2025-01-27 00:00:00,12.4,6.2,20,0,,,5.8,,1015.2,
2025-01-28 00:00:00,12.7,6.6,19,0,,,6.1,,1016,
2025-01-29 00:00:00,13.5,8.8,19.4,0,,,5.7,,1019,
2025-01-30 00:00:00,13.2,7.8,20.1,0,,,5.9,,1014.5,
2025-01-31 00:00:00,12.7,6.2,21.4,0,,,6.7,,1014.8,
2025-02-01 00:00:00,12.6,5.8,21.3,0,,,6.7,,1016.8,
2025-02-02 00:00:00,12.8,4.6,23.5,0,,,6.6,,1016.7,
2025-02-03 00:00:00,12.9,4.3,22.3,0,,,7.1,,1016.5,
2025-02-04 00:00:00,13.7,6.5,22,0,,,6.5,,1017.6,
2025-02-05 00:00:00,15.7,8.8,24.3,0,,,9.1,,1015.9,
2025-02-06 00:00:00,14.2,7.5,23.8,0,,,7.4,,1016,
2025-02-07 00:00:00,13.3,4.7,23,0,,,7.6,,1016.3,
2025-02-08 00:00:00,12.7,4.5,21.9,0,,,8.4,,1017,
2025-02-09 00:00:00,13.4,7.6,20.6,0,,,7,,1017,
2025-02-10 00:00:00,14.3,6.7,22.2,0,,,7.2,,1017.2,
2025-02-11 00:00:00,13.9,6.6,23.2,0,,,9.3,,1015.1,
2025-02-12 00:00:00,13.4,6.6,21.3,0,,,7.3,,1015.1,
2025-02-13 00:00:00,13.1,5.8,21.9,0,,,8.5,,1014.2,
2025-02-14 00:00:00,12.4,6.6,20.5,0,,,8.9,,1013.1,
2025-02-15 00:00:00,11.9,7,17.8,0,,,6.7,,1015.2,
2025-02-16 00:00:00,12.7,7.1,20.7,0,,,6.5,,1016.4,
2025-02-17 00:00:00,13.1,8.1,20.2,0,,,7.8,,1019.5,
2025-02-18 00:00:00,13.3,7.3,20.7,0,,,8.5,,1018.3,
2025-02-19 00:00:00,14.1,7.6,21.4,0,,,6.9,,1017.7,
2025-02-20 00:00:00,14.9,8,23,0,,,7.1,,1020.2,
2025-02-21 00:00:00,14.2,8,23,0,,,8.6,,1019.8,
2025-02-22 00:00:00,14.7,7.7,23.4,0,,,6.3,,1019.8,
2025-02-23 00:00:00,14.1,8.4,20.5,0,,,7.9,,1021,
2025-02-24 00:00:00,14.2,8.4,20.7,0,,,8,,1021.7,
2025-02-25 00:00:00,14.4,8.6,21.6,0,,,7.9,,1023,
2025-02-26 00:00:00,15.4,9,22,0,,,7.4,,1023.1,
2025-02-27 00:00:00,15.4,10.2,22.3,0,,,7.1,,1020.5,
2025-02-28 00:00:00,14.6,10.5,20,3,,,6.5,,1020.2,
2025-03-01 00:00:00,14.4,10.9,22,9.3,,,6.5,,1018.5,
2025-03-02 00:00:00,15,7,23,0,,,7,,1013.8,
2025-03-03 00:00:00,16.4,8.5,24.3,0,,,8.2,,1014.5,
2025-03-04 00:00:00,16.8,9.5,24.5,0,,,8.4,,1014.2,
2025-03-05 00:00:00,15.6,9.2,23.6,0,,,10.6,,1011.7,
2025-03-06 00:00:00,15.1,8.8,21.2,0,,,10.9,,1015,
2025-03-07 00:00:00,15.4,10.1,21,0,,,10.2,,1014.1,
2025-03-08 00:00:00,15.2,10.8,20.5,0,,,9.8,,1013.3,
2025-03-09 00:00:00,15.9,10.5,21.8,0,,,9,,1018.8,
2025-03-10 00:00:00,17.8,11.3,23.3,1.5,,,7.4,,1022.2,
2025-03-11 00:00:00,17.4,13.2,23,1.4,,,8.6,,1018.4,
2025-03-12 00:00:00,17.8,13.3,22,3.1,,,9.4,,1013.5,
2025-03-13 00:00:00,17.1,13,25.9,1.3,,,6.4,,1012.3,
2025-03-14 00:00:00,18.9,9.8,26.7,0.3,,,7.8,,1014.1,
2025-03-15 00:00:00,19.7,12,28.1,0,,,9.2,,1016.6,
2025-03-16 00:00:00,19,12.5,26.6,0,,,9,,1017.1,
2025-03-17 00:00:00,19.3,11.2,27.6,0,,,10.3,,1015.8,
2025-03-18 00:00:00,18.1,10.1,26.5,0,,,8.4,,1015.4,
2025-03-19 00:00:00,19,10.5,28.5,0,,,9,,1015.6,
2025-03-20 00:00:00,19.2,11,27.8,,,,8.9,,1016,
2025-03-21 00:00:00,18.8,13,27.5,0,,,12,,1017.3,
2025-03-22 00:00:00,16.9,13,25.2,0,,,11.3,,1019.4,
2025-03-23 00:00:00,16.8,10.5,24.3,0,,,7.6,,1021,
2025-03-24 00:00:00,17.9,10,25.6,0,,,6.8,,1020.8,
2025-03-25 00:00:00,20,11.2,27.8,0,,,7.8,,1016.6,
2025-03-26 00:00:00,21,12.6,27.9,0,,,8.3,,1013.8,
2025-03-27 00:00:00,22.4,13.8,29.2,0,,,6.9,,1012,
2025-03-28 00:00:00,21.8,15,29,0,,,10.2,,1011.9,
2025-03-29 00:00:00,21.8,14,30,0,,,8.5,,1012.4,
2025-03-30 00:00:00,20.7,13,29.7,0,,,9.8,,1015.6,
2025-03-31 00:00:00,20.4,12.8,29.3,0,,,8.5,,1016.4,
2025-04-01 00:00:00,20.4,12.4,29,0,,,8,,1015.9,
2025-04-02 00:00:00,19.9,12.8,28.4,0,,,7.7,,1017.6,
2025-04-03 00:00:00,19.6,11.8,28,0,,,7.3,,1018.6,
2025-04-04 00:00:00,20.2,12.4,29,0,,,7.5,,1017.4,
2025-04-05 00:00:00,19.9,12,28.4,0,,,6.7,,1015.9,
2025-04-06 00:00:00,20.7,12.8,28.2,0,,,8.5,,1016.4,
2025-04-07 00:00:00,20.4,13.7,27.5,0,,,6.7,,1019.1,
2025-04-08 00:00:00,21.4,15.3,28.3,0,,,7.2,,1021.5,
2025-04-09 00:00:00,20.4,15.3,28,4.8,,,7.3,,1018.5,
2025-04-10 00:00:00,16.5,14.6,19.1,8.9,,,7.6,,1014,
2025-04-11 00:00:00,18.3,14,25.5,4.8,,,7.1,,1012.4,
2025-04-12 00:00:00,18.3,13.5,26.2,8.1,,,6.2,,1014.7,
2025-04-13 00:00:00,18,12.9,25.6,4.8,,,9.9,,1016.8,
2025-04-14 00:00:00,18.1,11.6,26.2,0.8,,,7.2,,1018,
2025-04-15 00:00:00,18.9,12.4,26,0.1,,,7.7,,1016.9,
2025-04-16 00:00:00,20.3,15.4,26.4,0.3,,,5.6,,1016.6,
2025-04-17 00:00:00,18.9,16,26.6,1.8,,,9,,1014.7,
2025-04-18 00:00:00,20.7,14.4,27.7,2.5,,,8.9,,1013.8,
2025-04-19 00:00:00,19.7,17.5,24,5.6,,,5.5,,1014.2,
2025-04-20 00:00:00,22.4,14.9,29.5,0,,,6.6,,1014.3,
2025-04-21 00:00:00,24.1,17,31.4,0,,,7.6,,1016,
2025-04-22 00:00:00,24.6,17.8,31.6,0,,,9.1,,1015.3,
2025-04-23 00:00:00,24.7,16.8,32.7,0,,,7.8,,1012,
2025-04-24 00:00:00,24.3,16,33.5,0,,,8.3,,1011.5,
2025-04-25 00:00:00,23.8,15.2,32.3,0,,,8.1,,1013.2,
2025-04-26 00:00:00,24.6,15.2,32.7,0,,,8.2,,1013.9,
2025-04-27 00:00:00,19.9,15.4,29.5,1.5,,,8.1,,1015,
2025-04-28 00:00:00,17.1,13.6,23.3,3,,,6.8,,1015.1,
2025-04-29 00:00:00,19.4,12.5,25.8,4.3,,,7.2,,1015.8,
2025-04-30 00:00:00,20.8,17,25,2,,,9,,1017.1,
2025-05-01 00:00:00,19.1,15,23,11.8,,,8.2,,1018.7,
2025-05-02 00:00:00,19.5,14,26,3.1,,,6.5,,1017.6,
2025-05-03 00:00:00,19.9,17,23,0.7,,,7.8,,1015.1,
2025-05-04 00:00:00,19,16,24,16.9,,,5.2,,1014.4,
2025-05-05 00:00:00,20.4,16,25,4.8,,,8.2,,1014,
2025-05-06 00:00:00,18.3,16,22,6.3,,,5.8,,1015,
2025-05-07 00:00:00,21.1,15,27,8.1,,,8.3,,1014,
2025-05-08 00:00:00,23,18,29,0,,,9.9,,1014.7,
2025-05-09 00:00:00,24.1,17,30.7,0,,,9.2,,1015.7,
2025-05-10 00:00:00,24.8,17.5,31.6,0,,,9.4,,1015,
2025-05-11 00:00:00,24.7,19,32,0,,,9.6,,1013.4,
2025-05-12 00:00:00,24.6,18.7,32,0,,,9.9,,1010.9,
2025-05-13 00:00:00,24.9,19.2,31.5,0,,,9.4,,1011.3,
2025-05-14 00:00:00,24.8,19.8,32.2,0,,,9.3,,1012.3,
2025-05-15 00:00:00,25.2,18,32,0,,,8.7,,1013,
2025-05-16 00:00:00,22.8,17.8,31.5,2,,,9,,1012.8,
2025-05-17 00:00:00,21.6,16.1,28.2,3.6,,,8.7,,1013,
2025-05-18 00:00:00,21,17.2,26.7,30.5,,,5,,1014,
2025-05-19 00:00:00,21.8,17.7,27,0,,,8.3,,1013.5,
2025-05-20 00:00:00,22.2,16.3,28,15.2,,,9.6,,1011.5,
2025-05-21 00:00:00,20.8,18.8,27.2,10.9,,,8.3,,1012.5,
2025-05-22 00:00:00,22.3,15.7,27.2,0,,,6.1,,1013,
2025-05-23 00:00:00,22.2,18.7,27.2,0,,,8.2,,1010.6,
2025-05-24 00:00:00,22.7,17.6,28.7,22.1,,,6.8,,1012.7,
2025-05-25 00:00:00,23.2,18.4,29,0.5,,,5.8,,1013.5,
2025-05-26 00:00:00,23,19.2,28.6,3,,,9.7,,1011.2,
2025-05-27 00:00:00,23.9,20.6,29.2,0,,,8.3,,1009.1,
2025-05-28 00:00:00,24.1,19.5,31.5,0,,,8.9,,1007.1,
2025-05-29 00:00:00,24.6,18.5,30.1,43.4,,,9.5,,1005.6,
2025-05-30 00:00:00,24.6,20,29.4,6.4,,,10,,1004.1,
2025-05-31 00:00:00,24.7,21.4,30.4,2.3,,,7.2,,1006.6,
2025-06-01 00:00:00,24.3,19.4,31,1,,,9.4,,1006.8,
2025-06-02 00:00:00,24.3,17.6,29.3,0,,,8.5,,1007.8,
2025-06-03 00:00:00,22.7,18.5,26.1,0,,,6.2,,1009.7,
2025-06-04 00:00:00,20.5,18.2,26.4,2.5,,,7,,1011.9,
2025-06-05 00:00:00,22,16.8,27.3,1,,,7.4,,1014.8,
2025-06-06 00:00:00,22.2,16.8,27.5,0,,,9.4,,1015,
2025-06-07 00:00:00,24.1,16.5,30,0,,,7.5,,1014.2,
2025-06-08 00:00:00,24.8,19.2,30,0,,,8.1,,1013,
2025-06-09 00:00:00,26.1,20.8,31.6,0,,,8.4,,1011.8,
2025-06-10 00:00:00,25.8,21.6,32.5,1.5,,,8.1,,1010.5,
2025-06-11 00:00:00,25.5,21.2,31.2,16.8,,,7.4,,1010.8,
2025-06-12 00:00:00,24.8,21.8,29.8,0.3,,,7.9,,1011.1,
2025-06-13 00:00:00,23.1,21.5,28.5,25.9,,,5.4,,1011.2,
2025-06-14 00:00:00,25.6,19.7,31.2,0,,,8.1,,1009.6,
2025-06-15 00:00:00,23.6,20.8,28.2,9.7,,,8,,1007.2,
2025-06-16 00:00:00,23.8,21.1,29.7,5.3,,,7.4,,1008.5,
2025-06-17 00:00:00,24.1,20.3,29.6,41.1,,,7.2,,1007.7,
2025-06-18 00:00:00,24.4,21.2,29.1,0,,,8.7,,1006,
2025-06-19 00:00:00,23.8,21.4,28.5,23.6,,,6.2,,1004.3,
2025-06-20 00:00:00,23.6,21,28.4,32.8,,,5.8,,1007.5,
2025-06-21 00:00:00,24.8,21.5,29.5,6.6,,,8.9,,1007.2,
2025-06-22 00:00:00,24.7,20.1,29.4,0.8,,,8.4,,1007.5,
2025-06-23 00:00:00,23.3,20,28.3,60.5,,,7.6,,1005.7,
2025-06-24 00:00:00,23.7,20.5,29,17,,,9,,1004.5,
2025-06-25 00:00:00,24.3,20.5,28.7,8.9,,,7.9,,1005.5,
2025-06-26 00:00:00,24.7,20.8,29,9.9,,,7.9,,1006.2,
2025-06-27 00:00:00,24.9,20.4,29.5,18.8,,,9.5,,1006.3,
2025-06-28 00:00:00,24.5,21,28.7,3.8,,,8.5,,1006.6,
2025-06-29 00:00:00,23,21.4,27.5,,,,6.5,,1005.2,
2025-06-30 00:00:00,23.6,20.8,28,,,,5.3,,1006.4,
